	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d
63	10.87218	4.00788	1.02460	1.73540	-12.62168	3.15811	-5.31604	3.49469	-3.13748	8.26353	-15.51562	4.96573	42.88300	3.29588	-9.30614	2.05821	8.48102	3.09150	1.30815	2.69272	4.76815	8.77267	5.12633	-0.63793	-1.37747	1.16524	-18.07697	-16.88021	-15.86681	-9.24431	-8.83864	-8.21213	-17.45797	-13.48534	-13.33809	-10.82073	-5.77279	41.66185	41.45435	-10.75376	-14.11555	5.86025	1.91210	4.24049	1.00487	3.24654	15.25180	10.03001	-1.49278	2.87958	-8.94712	-10.27992	-1.45895	-3.78194	6.20446	0.75235	-22.30800	-17.21998	44.42996	45.62230	-8.31867	-9.03611	8.76874	9.67001	-0.49178	3.38379	13.35640	7.82267	-0.47880	2.64585	-8.81388	-11.03086	1.68564	-3.29071	7.59527	-1.45233	-13.11101	-19.07397	48.24297	42.79163	-6.01847	-8.04945	9.91611	12.70251	0.19158	5.75205	17.35895	11.73049	1.14914	2.65598	-12.69781	-10.43171	-7.13782	-3.41518	0.70726	2.45728	-21.93104	-18.16269	-12.80992	39.33179	42.93293	42.43026	-7.83993	-10.27260	-9.64019	12.51854	6.14711	8.53687	-2.79376	2.23603	13.45549	11.92100	2.90034	1.86151	-13.31273	-12.50046	-7.38294	-7.39947	-3.01371	-3.48142	-16.37670	-13.08495	36.44318	46.37177	-9.64244	-8.68039	7.53819	9.72082	-0.36924	-2.01089
64	10.41189	4.07989	1.31264	1.68358	-12.11701	3.21293	-5.22605	3.64728	-2.82108	8.40637	-15.36848	4.93206	43.78506	3.28866	-10.57843	1.78701	8.82537	3.01647	1.61201	2.68874	4.26170	8.57409	4.64603	-0.26606	-1.09895	1.37460	-17.58949	-17.13833	-14.82738	-9.19310	-8.42995	-8.48227	-17.09696	-13.60784	-12.98275	-10.98561	-5.65140	42.74706	42.58428	-11.51462	-14.83176	6.06173	2.68039	4.49497	1.43383	3.52944	15.33090	9.22705	-1.20038	3.10951	-8.46816	-9.23335	-1.12366	-4.05483	6.97408	0.88058	-22.12042	-17.14981	45.60853	46.37984	-9.70186	-10.41930	8.79700	10.12915	-0.20306	3.73217	13.10467	6.98255	0.04267	3.16111	-8.89110	-10.48655	2.38200	-3.11426	8.29369	-0.89691	-13.36836	-18.61815	48.82397	43.80209	-7.72479	-9.60746	10.54197	13.07470	0.43891	6.06000	16.66893	11.30155	1.40736	2.99511	-12.52852	-9.70160	-6.70846	-3.61010	0.93108	2.83821	-22.02445	-17.92592	-12.43820	39.98916	44.14776	43.53583	-9.62947	-11.14508	-11.48861	12.52595	6.37578	8.70679	-2.51871	2.47979	12.90202	11.53130	2.46495	2.44906	-12.26455	-12.15813	-7.46553	-7.68643	-3.16770	-3.19731	-15.95669	-12.81432	37.04520	46.97199	-9.57129	-10.72853	7.86062	10.32496	-0.04848	-1.66673
65	9.93090	4.15656	1.43404	1.56981	-11.47556	3.21861	-5.21183	3.81501	-2.58541	8.50703	-15.24021	4.88909	44.47716	3.16745	-12.04901	1.68760	9.32770	2.97656	1.89579	2.69094	3.71698	8.22837	4.20238	-0.06895	-0.82635	1.24726	-16.68166	-17.10083	-13.75303	-9.27209	-8.20114	-8.68112	-16.65059	-13.67315	-12.73115	-11.21546	-5.64938	43.66314	43.58425	-12.36718	-15.67371	6.32112	3.67034	4.76685	1.72731	3.80169	15.34383	8.56770	-0.82754	3.06507	-7.92567	-8.27596	-1.02257	-4.36593	7.64882	0.75434	-21.92819	-17.05184	46.51790	46.79163	-11.37207	-12.05419	9.11333	10.77761	-0.07995	4.12937	12.80696	6.10169	0.52445	3.37749	-8.87539	-9.74439	3.07002	-2.98846	8.96305	-0.48626	-13.62345	-18.21660	49.08731	44.62188	-9.65353	-11.59025	11.36515	13.71203	0.56782	6.34305	15.92321	10.88227	1.45268	3.04009	-12.02414	-8.88356	-6.40982	-3.92042	1.11878	3.04063	-22.11033	-17.76660	-12.05010	40.55534	45.11767	44.36794	-11.52365	-12.27564	-13.49516	12.61658	6.79278	9.12538	-2.21113	2.75705	12.45426	11.01224	1.92948	2.86072	-11.33501	-11.63153	-7.54222	-7.99641	-3.50070	-2.92323	-15.53286	-12.49753	37.76882	47.17289	-9.65582	-12.87787	8.03119	11.07921	0.31053	-1.25888
66	9.46696	4.22115	1.36200	1.41960	-10.80845	3.13853	-5.21597	3.96159	-2.48759	8.55654	-15.12335	4.84092	44.94180	2.95323	-13.58009	1.78357	9.91451	2.93445	2.18622	2.69914	3.19260	7.76957	3.83758	-0.09429	-0.63454	0.81026	-15.52382	-16.71834	-12.85191	-9.37511	-8.17461	-8.63164	-16.18602	-13.68996	-12.60735	-11.49963	-5.72780	44.36430	44.39488	-13.22256	-16.57354	6.62420	4.87010	5.05935	1.94088	4.06874	15.30132	8.05764	-0.45244	2.78481	-7.35836	-7.61020	-1.16652	-4.62668	8.11817	0.29490	-21.71398	-16.91853	47.12788	46.87977	-13.14013	-13.75190	9.64674	11.49730	-0.03466	4.56830	12.50436	5.28772	0.87093	3.25798	-8.74571	-8.88942	3.77877	-2.90926	9.58521	-0.27141	-13.88737	-17.86365	49.07382	45.22344	-11.61707	-13.79722	12.19322	14.51329	0.65434	6.65455	15.19236	10.50615	1.30745	2.75979	-11.21325	-8.18550	-6.29492	-4.26965	1.22444	2.93852	-22.18689	-17.64548	-11.63963	41.02333	45.80018	44.87847	-13.37739	-13.59184	-15.47844	12.74718	7.42827	9.71589	-1.84308	3.07413	12.06568	10.42157	1.38783	2.98417	-10.76188	-11.03460	-7.47606	-8.22994	-4.04603	-2.72396	-15.12552	-12.14838	38.57793	47.01576	-9.94146	-14.88949	8.08489	11.73857	0.68671	-0.78082
67	9.04524	4.26514	1.09332	1.26401	-10.25065	2.96526	-5.16665	4.05644	-2.58396	8.54733	-15.01863	4.79495	45.17721	2.67233	-15.02060	1.96419	10.46965	2.85428	2.49667	2.71186	2.72852	7.26130	3.56700	-0.33964	-0.60424	0.12892	-14.35840	-16.00981	-12.29071	-9.35010	-8.32356	-8.18460	-15.77226	-13.67152	-12.60992	-11.83052	-5.85366	44.82155	44.97986	-13.97781	-17.43670	6.90185	6.20632	5.36900	2.12578	4.33564	15.22967	7.65764	-0.15898	2.32622	-6.84305	-7.39029	-1.52464	-4.76480	8.27304	-0.55988	-21.49181	-16.76134	47.43494	46.69429	-14.80067	-15.30975	10.24124	12.13700	0.01225	5.02856	12.23904	4.61612	1.01265	2.83530	-8.50435	-8.06208	4.52415	-2.86425	10.14058	-0.30612	-14.17611	-17.55866	48.82329	45.59294	-13.41743	-15.96361	12.78657	15.30865	0.75709	7.01542	14.52041	10.18428	1.02812	2.17804	-10.26455	-7.83488	-6.32562	-4.58071	1.18740	2.39969	-22.25613	-17.52923	-11.21470	41.37542	46.17950	45.04551	-15.06676	-14.98089	-17.24572	12.87631	8.23625	10.34734	-1.42254	3.41739	11.68591	9.80768	0.86811	2.75201	-10.67727	-10.52170	-7.16595	-8.27306	-4.82923	-2.67528	-14.74277	-11.79002	39.43483	46.56720	-10.46672	-16.56057	8.08480	12.03982	1.06352	-0.23869
68	8.67494	4.28759	0.64557	1.13565	-9.91725	2.73657	-5.00461	4.08950	-2.92035	8.47280	-14.93200	4.75908	45.19247	2.35443	-16.23796	2.09952	10.86510	2.72645	2.82849	2.72658	2.34252	6.77098	3.38314	-0.76117	-0.79032	-0.71857	-13.40783	-15.06279	-12.12688	-9.05332	-8.57423	-7.29198	-15.45791	-13.63207	-12.72419	-12.19924	-6.00654	45.01692	45.32887	-14.54467	-18.16122	7.03582	7.54921	5.69056	2.31328	4.60704	15.15563	7.30752	-0.01255	1.73191	-6.48021	-7.68203	-2.04176	-4.72714	8.01255	-1.82390	-21.29605	-16.60257	47.45299	46.30634	-16.17430	-16.56607	10.68778	12.54147	0.10821	5.49390	12.03964	4.11435	0.92959	2.19209	-8.16072	-7.43816	5.27110	-2.82740	10.59139	-0.65462	-14.50127	-17.30245	48.36707	45.72173	-14.89903	-17.80587	12.92922	15.92098	0.90296	7.41982	13.92259	9.90792	0.67890	1.36371	-9.42848	-8.00719	-6.39825	-4.78797	0.93070	1.32684	-22.32035	-17.39923	-10.79130	41.58416	46.26109	44.87077	-16.49795	-16.29881	-18.62778	12.97453	9.11070	10.85361	-0.97555	3.76663	11.27933	9.20075	0.32809	2.15956	-11.06578	-10.22966	-6.57839	-8.04138	-5.84136	-2.85126	-14.38538	-11.44762	40.30333	45.90388	-11.24434	-17.79749	8.10797	11.80477	1.43581	0.35072
69	8.35159	4.29324	0.05157	1.06309	-9.85906	2.52247	-4.71211	4.06587	-3.52142	8.32867	-14.87117	4.73841	45.00397	2.03056	-17.15456	2.11638	11.00121	2.58877	3.17622	2.74275	2.03428	6.34765	3.26427	-1.29300	-1.20082	-1.65934	-12.78485	-14.03248	-12.27305	-8.42187	-8.79898	-6.07241	-15.26300	-13.58419	-12.95336	-12.59403	-6.17968	44.94390	45.45171	-14.89549	-18.66245	6.90349	8.73945	6.02094	2.51428	4.88714	15.09539	6.95128	-0.04666	1.01410	-6.36244	-8.42590	-2.66599	-4.48293	7.25302	-3.42336	-21.16420	-16.46787	47.19461	45.79152	-17.16268	-17.45057	10.78866	12.59019	0.26460	5.96098	11.91537	3.76571	0.65146	1.42537	-7.72554	-7.17497	5.92124	-2.77068	10.86908	-1.38268	-14.86629	-17.09263	47.72775	45.60575	-15.99694	-19.09588	12.51427	16.22264	1.09112	7.84896	13.39495	9.65738	0.30532	0.41548	-8.94010	-8.75769	-6.40519	-4.83939	0.36688	-0.29194	-22.38017	-17.25325	-10.38878	41.62090	46.06739	44.38658	-17.60905	-17.40143	-19.53540	13.02314	9.92147	11.07625	-0.52970	4.10574	10.82848	8.61273	-0.31440	1.26978	-11.75701	-10.21566	-5.77103	-7.52595	-7.01849	-3.30761	-14.05152	-11.14449	41.14908	45.10452	-12.24851	-18.64174	8.22128	11.01244	1.80864	0.96575
70	8.06246	4.28979	-0.64866	1.05771	-10.04004	2.37458	-4.33253	3.98504	-4.38888	8.11516	-14.84363	4.73364	44.63172	1.73014	-17.76728	2.00130	10.83929	2.51714	3.53357	2.76271	1.79325	6.01080	3.18360	-1.86959	-1.79414	-2.63289	-12.45383	-13.11382	-12.52916	-7.54069	-8.82958	-4.80454	-15.20658	-13.53936	-13.34528	-13.00203	-6.37636	44.61112	45.36568	-15.09332	-18.89453	6.43770	9.62752	6.35979	2.72870	5.17933	15.05099	6.55408	-0.26296	0.15674	-6.55555	-9.41072	-3.35232	-4.06162	5.94650	-5.20036	-21.12383	-16.38116	46.65960	45.20236	-17.79275	-17.99780	10.43843	12.23899	0.46916	6.43853	11.85905	3.52658	0.23501	0.61357	-7.22409	-7.34817	6.33568	-2.67477	10.86967	-2.52407	-15.26821	-16.92148	46.91782	45.25259	-16.73526	-19.73297	11.58558	16.16192	1.30827	8.28432	12.92534	9.41160	-0.08350	-0.56331	-8.93773	-9.98474	-6.27869	-4.71042	-0.57602	-2.35739	-22.43582	-17.10166	-10.02821	41.47138	45.63177	43.66010	-18.37049	-18.18475	-20.00089	13.00468	10.54869	10.92318	-0.10532	4.42753	10.32874	8.04304	-1.13164	0.19747	-12.45549	-10.42718	-4.91834	-6.82254	-8.26782	-4.07701	-13.73912	-10.90201	41.93745	44.23903	-13.40969	-19.22763	8.45999	9.80548	2.19275	1.58620
71	7.79249	4.28527	-1.41683	1.10603	-10.35432	2.27785	-3.95940	3.82025	-5.50567	7.83638	-14.85605	4.74177	44.09852	1.48107	-18.14074	1.78667	10.41517	2.56791	3.89720	2.78958	1.60550	5.75115	3.11539	-2.44391	-2.49250	-3.58869	-12.26501	-12.48469	-12.67919	-6.64365	-8.50065	-3.81494	-15.34275	-13.50665	-13.98121	-13.41237	-6.60435	44.04433	45.08953	-15.27987	-18.87183	5.67131	10.11429	6.70723	2.95456	5.48639	15.01257	6.10709	-0.64348	-0.86323	-7.08998	-10.30605	-4.03785	-3.59015	4.11670	-6.97608	-21.18825	-16.36176	45.84485	44.55898	-18.21741	-18.31926	9.67900	11.54249	0.70397	6.94072	11.85416	3.34673	-0.26108	-0.20532	-6.71092	-7.91444	6.37575	-2.53714	10.45952	-4.04924	-15.70200	-16.77837	45.93897	44.69367	-17.18559	-19.77940	10.31490	15.76926	1.54323	8.71408	12.50084	9.15502	-0.51564	-1.49344	-9.42432	-11.44549	-6.00009	-4.43153	-1.91488	-4.68390	-22.48901	-16.96230	-9.73085	41.14782	44.99535	42.78145	-18.78841	-18.61944	-20.16551	12.89626	10.91098	10.41037	0.28692	4.73393	9.78324	7.48571	-2.15053	-0.92734	-12.84602	-10.73147	-4.26086	-6.11229	-9.50945	-5.17445	-13.44752	-10.73972	42.63139	43.35736	-14.62119	-19.70019	8.82324	8.43478	2.59999	2.19815
72	7.52843	4.28609	-2.21880	1.18213	-10.67266	2.18559	-3.69290	3.53444	-6.83567	7.49740	-14.91415	4.75818	43.43351	1.31090	-18.37809	1.53558	9.82924	2.71972	4.26726	2.82475	1.45676	5.54101	3.03828	-2.99426	-3.20446	-4.47943	-12.05027	-12.23417	-12.59582	-6.00471	-7.72360	-3.32629	-15.74948	-13.49318	-14.93163	-13.81737	-6.87105	43.28494	44.64374	-15.61861	-18.67542	4.74168	10.18999	7.06248	3.19197	5.81074	14.96383	5.62000	-1.16298	-2.04023	-7.94249	-10.77888	-4.61982	-3.25261	1.89969	-8.61696	-21.35845	-16.42355	44.76085	43.86727	-18.64965	-18.54969	8.68848	10.63632	0.95769	7.47794	11.88178	3.18451	-0.79403	-1.03247	-6.27554	-8.71481	5.95094	-2.38887	9.50059	-5.86815	-16.16325	-16.65384	44.79236	43.98919	-17.43497	-19.43528	8.94116	15.15524	1.79292	9.13343	12.11252	8.88022	-1.03690	-2.33160	-10.27028	-12.82502	-5.59834	-4.09313	-3.59091	-7.05935	-22.54318	-16.85633	-9.51576	40.69186	44.20974	41.84444	-18.91131	-18.76723	-20.21289	12.67350	10.99113	9.65305	0.64580	5.03282	9.19815	6.93567	-3.33560	-1.99488	-12.72360	-10.98839	-3.98463	-5.58088	-10.69053	-6.59251	-13.18045	-10.67243	43.19461	42.48952	-15.76094	-20.14301	9.28213	7.16895	3.03875	2.79537
73	7.26063	4.29586	-3.02322	1.26096	-10.88982	2.09475	-3.59849	3.13517	-8.32613	7.10689	-15.02256	4.77871	42.67425	1.24058	-18.57737	1.32844	9.21321	2.89679	4.64523	2.86675	1.33380	5.34847	2.93655	-3.51730	-3.84569	-5.26260	-11.72260	-12.30048	-12.29285	-5.78712	-6.57802	-3.36685	-16.47763	-13.52458	-16.21657	-14.21320	-7.18060	42.38537	44.04995	-16.21094	-18.42472	3.84682	9.95495	7.42582	3.44291	6.15394	14.88811	5.10812	-1.79242	-3.32521	-9.00857	-10.63930	-4.98344	-3.19582	-0.46098	-10.07105	-21.62775	-16.57487	43.43963	43.13726	-19.24302	-18.78731	7.69879	9.68038	1.22795	8.04725	11.92483	3.01325	-1.34863	-1.88559	-6.03750	-9.52349	5.06496	-2.29759	7.89799	-7.86089	-16.64867	-16.54268	43.49946	43.21355	-17.57144	-18.95563	7.70196	14.49074	2.06051	9.54173	11.75617	8.58704	-1.68474	-3.06781	-11.25343	-13.83312	-5.14732	-3.81881	-5.48619	-9.30957	-22.60359	-16.80469	-9.39853	40.16795	43.33803	40.93169	-18.83689	-18.76417	-20.28792	12.32261	10.85252	8.80783	0.97817	5.33360	8.57756	6.39302	-4.59131	-2.93409	-12.05900	-11.11766	-4.14275	-5.33064	-11.78608	-8.29190	-12.94774	-10.70591	43.59624	41.65761	-16.71781	-20.55120	9.78687	6.20180	3.50867	3.37700
74	6.98331	4.31598	-3.80363	1.32294	-10.95401	2.04341	-3.69072	2.70595	-9.91852	6.68585	-15.18453	4.80071	41.86607	1.27000	-18.78896	1.22974	8.68133	3.03650	5.03137	2.91196	1.22401	5.14807	2.79984	-4.01079	-4.36274	-5.91094	-11.31501	-12.48578	-11.90339	-5.96609	-5.33743	-3.78361	-17.51512	-13.67784	-17.79162	-14.60035	-7.53310	41.40563	43.33345	-17.02999	-18.22689	3.17329	9.58795	7.79976	3.70904	6.51575	14.77370	4.58373	-2.49893	-4.64418	-10.09876	-9.91682	-5.08015	-3.46130	-2.69475	-11.37061	-21.98567	-16.81815	41.93464	42.38570	-19.98517	-19.05437	6.88566	8.79744	1.51682	8.63222	11.97062	2.81994	-1.93099	-2.78044	-6.12123	-10.12725	3.83955	-2.33240	5.65298	-9.90625	-17.15496	-16.44551	42.12103	42.43599	-17.66434	-18.55234	6.77133	13.95608	2.35055	9.93983	11.42884	8.28006	-2.47255	-3.71958	-12.12982	-14.28848	-4.74615	-3.72857	-7.46007	-11.34261	-22.67764	-16.82473	-9.39040	39.64756	42.44798	40.10784	-18.70412	-18.75884	-20.44334	11.85283	10.61378	7.99835	1.29595	5.64420	7.92389	5.86373	-5.79274	-3.71608	-10.98356	-11.12398	-4.65277	-5.34902	-12.79302	-10.20482	-12.76454	-10.83474	43.81503	40.89194	-17.41008	-20.84909	10.26809	5.58986	3.99683	3.94416
75	6.69423	4.34709	-4.53850	1.35556	-10.87025	2.04108	-3.93757	2.35686	-11.55796	6.27135	-15.40097	4.82280	41.06010	1.37509	-18.99539	1.22076	8.28329	3.11887	5.42352	2.95623	1.11446	4.92434	2.62205	-4.46213	-4.74859	-6.41736	-10.93920	-12.57078	-11.59913	-6.36754	-4.35472	-4.33542	-18.78694	-14.07849	-19.55494	-14.98221	-7.92601	40.41374	42.53173	-17.91917	-18.13283	2.82377	9.25652	8.18507	3.99116	6.89373	14.61763	4.05318	-3.24326	-5.91705	-10.98358	-8.82126	-4.97947	-3.97031	-4.60732	-12.59540	-22.41932	-17.14948	40.32341	41.63326	-20.68837	-19.29538	6.29671	8.03567	1.82537	9.21370	12.01207	2.60092	-2.54861	-3.72030	-6.60377	-10.39656	2.49349	-2.52367	2.89285	-11.90291	-17.67626	-16.36794	40.75384	41.71041	-17.73777	-18.32836	6.21223	13.66689	2.66430	10.32747	11.12437	7.96597	-3.38733	-4.31841	-12.70797	-14.16202	-4.48751	-3.89792	-9.38603	-13.15355	-22.77355	-16.92760	-9.49588	39.18951	41.60148	39.41827	-18.64735	-18.83113	-20.63556	11.29510	10.36875	7.26852	1.61174	5.97020	7.24407	5.35746	-6.81396	-4.34649	-9.71314	-11.07536	-5.35130	-5.53885	-13.71768	-12.24716	-12.64898	-11.04339	43.84805	40.23743	-17.80086	-20.93248	10.64434	5.24768	4.47792	4.49800
76	6.39378	4.38907	-5.20711	1.35356	-10.68136	2.05901	-4.27903	2.13246	-13.19547	5.90843	-15.66904	4.84359	40.31003	1.52241	-19.12392	1.21178	7.98260	3.15830	5.81640	2.99539	0.99502	4.67003	2.40151	-4.85397	-5.03316	-6.78902	-10.69835	-12.43850	-11.49716	-6.78249	-3.88233	-4.81086	-20.17799	-14.84686	-21.36863	-15.36326	-8.35647	39.48028	41.69867	-18.65081	-18.11820	2.76933	9.02896	8.57548	4.29010	7.28255	14.42578	3.51831	-3.97495	-7.06545	-11.46846	-7.63618	-4.84115	-4.56184	-6.13561	-13.82226	-22.91200	-17.55830	38.71852	40.90477	-21.09433	-19.41373	5.85477	7.36905	2.15038	9.77525	12.04624	2.35767	-3.20192	-4.68084	-7.46318	-10.31260	1.27558	-2.85791	-0.14106	-13.78892	-18.20163	-16.31607	39.50555	41.07455	-17.75670	-18.26060	5.95926	13.60658	2.99835	10.70069	10.83020	7.64903	-4.38879	-4.89048	-12.89280	-13.56895	-4.43076	-4.32361	-11.17578	-14.79282	-22.89763	-17.11664	-9.71049	38.82795	40.84975	38.88955	-18.72613	-18.95561	-20.76243	10.67390	10.11066	6.58398	1.93481	6.31386	6.55336	4.88439	-7.55140	-4.84825	-8.46950	-11.04929	-6.06982	-5.78413	-14.56978	-14.33048	-12.61886	-11.30806	43.71805	39.74265	-17.91130	-20.71324	10.85129	5.00084	4.92004	5.03885
