	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d
39	-10.50487	3.42885	24.17718	2.17159	9.15755	1.67349	6.35923	0.94449	6.73064	4.29462	11.08011	3.01107	5.59901	2.77730	6.76525	2.78386	-1.75782	2.44018	-14.08894	6.43427	-8.92946	20.63139	12.25938	5.43967	5.56397	8.00286	3.33529	7.14566	-1.57004	-13.72429	-13.69979	21.97088	8.57177	7.13908	1.15130	11.48819	1.08495	8.37220	1.34659	-13.48659	-11.18564	-5.50731	23.72687	25.62967	7.30412	9.67035	6.17624	7.50888	4.31051	13.35397	15.74012	4.80236	11.86668	-0.32775	-5.51062	-21.51238	12.49257	9.62568	4.05984	-4.06646	10.26520	6.59230	6.14212	-0.68614	-7.59816	27.42075	7.71990	5.08127	11.11421	13.79016	2.65238	1.90163	-0.95610	-11.57890	-7.11394	22.11320	6.65899	7.46766	6.54254	8.44357	9.50015	4.79553	-2.93368	-26.30805	-15.02567	23.22813	10.55636	6.93617	3.32607	-5.59082	12.70380	5.81239	6.47137	-4.63614	-15.43174	25.31960	8.96297	4.96846	1.59976	12.21398	5.52561	8.42908	-5.41378	-14.86226	-11.48744	25.88776	9.81988	6.63557	8.96293	-11.42137	-9.06958	25.84354	10.05179	6.23924	11.38108	5.66065	7.05901	8.46838	1.66532	-16.89408
40	-11.22163	3.52005	23.97238	2.13170	9.91937	1.64913	6.35414	0.89697	6.53759	4.30098	10.31917	3.04780	7.64223	2.78884	6.82209	2.65674	-3.17176	2.46804	-13.45302	6.38970	-9.13582	20.18550	12.90860	5.21607	5.37471	7.30315	5.28106	7.28585	-3.17248	-13.74892	-14.53936	21.49746	9.49957	7.24358	0.87345	10.88638	3.02054	8.61751	-0.11851	-13.11859	-11.92398	-6.09439	23.72625	24.74141	7.91854	11.20277	6.18852	7.25557	4.15777	13.20631	15.27091	6.24468	11.46428	-0.95359	-4.88453	-21.50160	11.47730	11.51407	4.54099	-5.28247	9.32937	8.82788	6.46861	-2.46463	-8.58186	26.79980	9.06152	5.00613	10.78471	13.02473	4.88401	2.06857	-2.68489	-10.35256	-7.72143	22.39433	7.52855	7.05296	6.52869	7.77284	11.40346	4.96247	-4.28775	-25.52110	-15.92997	23.31947	10.78107	7.30402	3.04279	-5.71190	12.02033	8.51915	5.73853	-6.07934	-16.28651	25.75177	8.85045	5.32019	1.42885	11.24527	7.60588	8.75706	-6.91693	-13.67018	-12.05951	25.80799	10.50790	6.53871	8.81974	-10.41803	-9.94345	25.49980	10.93473	6.41560	11.15889	4.86139	9.12153	8.31704	0.24300	-15.60277
41	-11.94730	3.63483	23.70673	2.14716	10.67168	1.73121	6.42311	0.93728	6.35528	4.34419	9.58544	3.07235	9.57410	2.77937	6.91432	2.52223	-4.59159	2.49297	-12.86711	6.28743	-9.38336	19.72597	13.40556	5.11587	5.12695	6.63576	7.08610	7.45980	-4.75357	-13.85198	-15.39668	20.96582	10.33998	7.44493	0.55016	10.33304	4.91753	8.76679	-1.60659	-12.76191	-12.64296	-6.67291	23.60388	23.82575	8.57170	12.65102	6.21022	6.97878	3.97385	12.96194	14.80854	7.66424	10.98482	-1.55976	-4.43777	-21.39836	10.49928	13.20685	5.19515	-6.59567	8.45171	10.99915	6.81691	-4.32817	-9.54212	26.12295	10.42531	4.93121	10.45614	12.23441	7.13225	2.19325	-4.40741	-9.32873	-8.34737	22.66261	8.35372	6.61915	6.42912	7.12907	13.07724	5.37496	-5.71230	-24.61639	-16.83531	23.40353	10.85781	7.76381	2.71316	-6.02574	11.30817	11.00546	5.13402	-7.39170	-17.21781	26.09898	8.80564	5.72862	1.23453	10.32172	9.50122	9.06793	-8.28166	-12.66199	-12.61491	25.55604	11.34847	6.91914	9.14291	-9.42194	-10.81954	25.10173	11.95762	6.51938	10.96400	4.13267	11.15093	8.14953	-1.27906	-14.16628
42	-12.68260	3.76360	23.40987	2.19264	11.36246	1.89374	6.51082	1.03320	6.10921	4.37622	8.87869	3.07946	11.29189	2.74565	7.03703	2.39765	-5.91238	2.50857	-12.36465	6.13030	-9.69399	19.32397	13.65191	5.19706	4.82392	5.99456	8.66537	7.66056	-6.21730	-14.05157	-16.27377	20.43135	11.03847	7.75192	0.18623	9.81900	6.67659	8.85795	-3.06077	-12.41817	-13.33989	-7.25704	23.39055	22.97629	9.21671	13.88195	6.25658	6.74269	3.76543	12.62595	14.33681	8.98831	10.47248	-2.09868	-4.17682	-21.18679	9.56229	14.61694	5.98832	-7.90294	7.64213	12.97702	7.13775	-6.11035	-10.46640	25.44518	11.70677	4.90545	10.14163	11.42262	9.27476	2.29918	-6.02092	-8.57656	-9.01013	22.91994	9.06853	6.22636	6.23022	6.51641	14.46760	5.94227	-7.07831	-23.62859	-17.74208	23.48004	10.79801	8.30965	2.34124	-6.54430	10.56191	13.11410	4.71251	-8.47142	-18.21157	26.34385	8.84276	6.18610	1.01986	9.45107	11.13019	9.30976	-9.38975	-11.90865	-13.14914	25.13371	12.32291	6.98181	9.15872	-8.47895	-11.68197	24.65382	13.09657	6.55059	10.79890	3.48011	13.00799	7.98953	-2.77332	-12.67608
43	-13.42671	3.89562	23.10715	2.24156	11.95083	2.10809	6.65577	1.17524	5.82278	4.40445	8.19133	3.06595	12.71646	2.68112	7.18018	2.30138	-7.03696	2.51238	-11.97023	5.92980	-10.08185	19.01758	13.60857	5.48801	4.47156	5.36502	9.96443	7.87446	-7.47708	-14.35761	-17.16815	19.93412	11.55940	8.16944	-0.20776	9.32707	8.21545	8.91579	-4.40694	-12.08947	-14.01173	-7.86074	23.11565	22.26697	9.80799	14.78834	6.34768	6.61059	3.54115	12.20756	13.83432	10.15301	9.98201	-2.53552	-4.09047	-20.86108	8.66071	15.66870	6.88112	-9.08898	6.90136	14.64275	7.39829	-7.65207	-11.34556	24.81821	12.81879	4.96709	9.85255	10.58889	11.21842	2.38743	-7.42069	-8.13362	-9.72818	23.16170	9.62001	5.93244	5.92372	5.92983	15.54510	6.56849	-8.26737	-22.60330	-18.65186	23.54701	10.62489	8.93915	1.94404	-7.25765	9.77477	14.74301	4.48864	-9.24325	-19.24693	26.47436	8.97647	6.67388	0.78902	8.63426	12.44302	9.44625	-10.16342	-11.44146	-13.65805	24.56944	13.38695	6.91829	9.04342	-7.63458	-12.51403	24.16645	14.31690	6.51107	10.66256	2.89710	14.57073	7.85935	-4.11432	-11.23307
44	-14.17656	4.02109	22.81791	2.27721	12.40824	2.35592	6.88353	1.34012	5.51376	4.44373	7.50917	3.03121	13.79984	2.57995	7.33580	2.24948	-7.89154	2.50323	-11.69524	5.70542	-10.55229	18.80866	13.30374	5.98324	4.07969	4.72502	10.96649	8.08388	-8.46670	-14.76330	-18.07122	19.49787	11.88458	8.70079	-0.61511	8.83279	9.47979	8.95100	-5.56761	-11.77615	-14.65442	-8.49488	22.80697	21.74376	10.30036	15.30554	6.50575	6.63283	3.30950	11.71954	13.27690	11.11524	9.56559	-2.85086	-4.14727	-20.42931	7.78110	16.31072	7.83503	-10.04888	6.21992	15.90152	7.60089	-8.83366	-12.17302	24.27975	13.69734	5.14885	9.59754	9.72858	12.89846	2.44224	-8.50788	-7.99429	-10.51719	23.37512	9.97403	5.78888	5.50777	5.35546	16.30397	7.17436	-9.19056	-21.59091	-19.56687	23.60003	10.37346	9.59239	1.48915	-8.13266	8.93972	15.85683	4.45075	-9.67473	-20.29842	26.48246	9.22066	7.16716	0.54726	7.86596	13.41100	9.47862	-10.57678	-11.24968	-14.13821	23.92220	14.46393	6.89964	8.95165	-6.93222	-13.29906	23.66232	15.55873	6.41573	10.55065	2.36624	15.75438	7.77567	-5.19776	-9.93665
45	-14.92635	4.13265	22.55527	2.29291	12.71918	2.62010	7.23865	1.60569	5.22701	4.44620	6.81318	2.97694	14.52637	2.44202	7.50532	2.25015	-8.43580	2.47856	-11.53435	5.48026	-11.10149	18.67280	12.81613	6.65184	3.66471	4.04712	11.68637	8.27502	-9.14637	-15.23983	-18.96663	19.12969	12.01820	9.34286	-1.01371	8.30634	10.44308	8.97195	-6.48152	-11.47353	-15.26245	-9.16495	22.48927	21.42304	10.65480	15.41676	6.74931	6.83951	3.07805	11.17765	12.64087	11.85765	9.26305	-3.03830	-4.29501	-19.91335	6.90457	16.52435	8.81597	-10.70377	5.57943	16.69869	7.77416	-9.58579	-12.94418	23.85093	14.30709	5.47397	9.38246	8.83314	14.26979	2.45476	-9.21072	-8.10325	-11.38735	23.54152	10.11818	5.83793	4.98816	4.77228	16.75797	7.71430	-9.79974	-20.63903	-20.48904	23.63156	10.08552	10.66906	1.40785	-9.11436	8.05055	16.48076	4.58264	-9.78115	-21.33867	26.36473	9.57924	7.64572	0.30004	7.13474	14.02342	9.45267	-10.65701	-11.28591	-14.58738	23.27192	15.45349	6.88611	8.82854	-6.40960	-14.02138	23.17730	16.74240	6.29017	10.45638	1.86276	16.52159	7.74869	-5.95360	-8.86963
46	-15.66730	4.22607	22.32668	2.28778	12.88125	2.87809	7.65757	1.80510	4.90677	4.47589	6.08235	2.90707	14.91094	2.27586	7.70118	2.29679	-8.66535	2.43334	-11.46420	5.27492	-11.71622	18.57426	12.24796	7.44940	3.25111	3.30214	12.16335	8.44123	-9.50446	-15.73691	-19.82966	18.82085	11.99393	10.07798	-1.37676	7.71567	11.10144	8.99506	-7.11575	-11.16957	-15.82887	-9.86916	22.18328	21.29521	10.84491	15.14749	7.08886	7.23906	2.85453	10.60002	11.90642	12.38688	9.09754	-3.10042	-4.46425	-19.34456	6.00986	16.32874	9.79288	-11.00688	4.95501	17.03550	7.94788	-9.88541	-13.65599	23.53601	14.64878	5.94838	9.21138	7.89274	15.30307	2.44561	-9.50838	-8.35706	-12.34173	23.64353	10.05618	6.11274	4.37939	4.15581	16.93551	8.17944	-10.08691	-19.78623	-21.41812	23.63409	9.79740	11.48272	1.03883	-10.13155	7.10342	16.68294	4.87812	-9.61895	-22.34114	26.12405	10.04033	8.10046	0.05356	6.42418	14.29068	9.44547	-10.47192	-11.47804	-15.00520	22.69956	16.25235	6.91404	8.68442	-6.09378	-14.66691	22.75594	17.78321	6.16203	10.37122	1.35820	16.88125	7.78862	-6.35437	-8.08010
47	-16.38747	4.30042	22.13432	2.26491	12.90293	3.10319	8.15681	1.97440	4.58448	4.50900	5.29685	2.82725	14.99427	2.09881	7.94414	2.36543	-8.60778	2.36241	-11.44468	5.10356	-12.37402	18.47794	11.70134	8.32721	2.87002	2.46314	12.45422	8.58452	-9.55766	-16.18809	-20.62832	18.55230	11.87059	10.87195	-1.67401	7.03064	11.46639	9.04822	-7.46650	-10.84440	-16.34563	-10.59774	21.90537	21.32937	10.85825	14.55857	7.52870	7.81802	2.64935	10.00629	11.06065	12.72712	9.07649	-3.04576	-4.57518	-18.75704	5.07783	15.77812	10.73609	-10.94318	4.31755	16.97390	8.13698	-9.75022	-14.30602	23.32391	14.75483	6.56230	9.08736	6.89766	15.98646	2.47597	-9.44330	-8.61638	-13.37521	23.66843	9.80288	6.63760	3.70488	3.48276	16.87647	8.58633	-10.07357	-19.05731	-22.34902	23.60093	9.53577	12.21535	0.58453	-11.10555	6.09901	16.55354	5.34432	-9.27231	-23.28218	25.77231	10.57420	8.53590	-0.18341	5.71503	14.24639	9.53806	-10.10685	-11.74156	-15.39303	22.27050	16.77195	7.01034	8.51332	-5.99464	-15.22350	22.44218	18.60087	6.06069	10.28648	0.82427	16.88006	7.91440	-6.41840	-7.56668
48	-17.07191	4.35742	21.97463	2.23147	12.80066	3.26648	8.74963	2.14228	4.29307	4.52321	4.44150	2.74421	14.83376	1.93565	8.25779	2.42068	-8.31336	2.26496	-11.42240	4.97502	-13.04387	18.35508	11.26157	9.23970	2.55565	1.50973	12.61770	8.72082	-9.34764	-16.51803	-21.32508	18.30238	11.71569	11.68107	-1.87365	6.22804	11.55746	9.16717	-7.55221	-10.47105	-16.80418	-11.33369	21.66673	21.47911	10.69670	13.73676	8.07055	8.54466	2.47845	9.41724	10.10013	12.91147	9.19352	-2.88585	-4.54623	-18.17995	4.09645	14.94953	11.61748	-10.52439	3.63681	16.62292	8.34384	-9.23562	-14.89169	23.19321	14.67247	7.30080	9.01278	5.83799	16.32669	2.64169	-9.11343	-8.72910	-14.47402	23.60414	9.38726	7.42464	2.99611	2.73611	16.63060	8.95602	-9.79445	-18.45961	-23.26968	23.51934	9.32948	13.02538	0.22790	-11.96026	5.04439	16.18790	5.99129	-8.83377	-24.14188	25.33219	11.13324	8.97062	-0.39811	4.98871	13.94382	9.79066	-9.64287	-11.98736	-15.75344	22.02626	16.94980	7.21376	8.31848	-6.09746	-15.68157	22.26786	19.12368	6.02510	10.19589	0.23663	16.58951	8.15538	-6.20342	-7.27499
49	-17.70301	4.40043	21.83785	2.19919	12.59781	3.33986	9.42674	2.28155	4.04670	4.51641	3.50898	2.66499	14.49220	1.81422	8.66027	2.42767	-7.84142	2.14872	-11.33763	4.89703	-13.68752	18.18456	10.98818	10.14907	2.34098	0.43251	12.69571	8.88266	-8.93194	-16.65178	-21.87868	18.05185	11.59010	12.45985	-1.94542	5.29653	11.39816	9.38668	-7.40426	-10.02055	-17.19591	-12.05441	21.47264	21.68953	10.37933	12.78199	8.71292	9.37599	2.36527	8.85467	9.03251	12.97206	9.43142	-2.63304	-4.30484	-17.63110	3.06446	13.93013	12.40890	-9.78041	2.88547	16.10904	8.56998	-8.42766	-15.40960	23.11882	14.44940	8.15036	8.98975	4.70632	16.34647	3.04673	-8.64422	-8.56499	-15.61576	23.43404	8.85945	8.46693	2.29071	1.90926	16.25383	9.29719	-9.28374	-17.98035	-24.15984	23.36551	9.22052	13.84995	-0.05945	-12.63077	3.95359	15.67501	6.81203	-8.37961	-24.90414	24.83505	11.65757	9.43480	-0.57369	4.23110	13.45066	10.22925	-9.14454	-12.12511	-16.08960	21.98117	16.75878	7.55949	8.10626	-6.35801	-16.03461	22.24531	19.29278	6.10807	10.09791	-0.42194	16.09088	8.53786	-5.78482	-7.10876
50	-18.26108	4.43330	21.70947	2.18418	12.32491	3.30275	10.18124	2.37600	3.86758	4.48169	2.50244	2.59636	14.02805	1.75472	9.15584	2.36252	-7.24612	2.03276	-11.13558	4.87749	-14.26191	17.95417	10.91122	11.02572	2.25372	-0.76304	12.70838	9.11044	-8.37298	-16.52770	-22.24690	17.78669	11.53893	13.16456	-1.86523	4.24083	11.01547	9.73127	-7.05785	-9.47927	-17.51235	-12.73390	21.32410	21.90333	9.94121	11.79953	9.45008	10.26115	2.34071	8.34116	7.87661	12.93100	9.76783	-2.30057	-3.80410	-17.11234	1.99251	12.81271	13.07732	-8.75067	2.04316	15.54166	8.82430	-7.42572	-15.85482	23.07724	14.13090	9.09467	9.02021	3.50282	16.08307	3.76452	-8.15150	-8.05618	-16.77022	23.13656	8.29638	9.72860	1.62948	1.00868	15.79592	9.60586	-8.56890	-17.58541	-24.99037	23.10978	9.25765	14.68102	-0.24133	-13.06736	2.84662	15.08730	7.76997	-7.95053	-25.55668	24.31520	12.08697	9.96421	-0.68948	3.43573	12.84460	10.84116	-8.65560	-12.06690	-16.40469	22.12143	16.21553	8.07259	7.88928	-6.70371	-16.27893	22.36624	19.07079	6.36979	9.99729	-1.15953	15.46040	9.06577	-5.22690	-6.95282
51	-18.72526	4.45961	21.57394	2.20448	12.01850	3.14953	10.99554	2.40481	3.77493	4.41758	1.43645	2.54386	13.48919	1.75757	9.73071	2.21839	-6.56657	1.94793	-10.78127	4.91606	-14.72243	17.66361	11.03203	11.84362	2.31237	-2.05460	12.66248	9.43729	-7.72891	-16.11575	-22.39083	17.50138	11.58403	13.75490	-1.62182	3.08433	10.44006	10.20792	-6.54367	-8.87336	-17.74545	-13.34495	21.22066	22.06622	9.42435	10.89532	10.27452	11.14267	2.44026	7.89964	6.66077	12.79701	10.18023	-1.90344	-3.04510	-16.60777	0.90170	11.69048	13.58657	-7.47984	1.10027	14.98927	9.12190	-6.32005	-16.22046	23.04849	13.76286	10.10686	9.10468	2.23821	15.58912	4.80681	-7.71236	-7.22916	-17.90063	22.68925	7.80021	11.13876	1.05301	0.05445	15.28596	9.87637	-7.67094	-17.22034	-25.72362	22.72988	9.47615	15.48184	-0.30729	-13.23629	1.74709	14.47147	8.80190	-7.54558	-26.09064	23.80495	12.37735	10.58768	-0.72232	2.60590	12.20771	11.57677	-8.19684	-11.73749	-16.70102	22.40930	15.38085	8.76171	7.68577	-7.04357	-16.41254	22.60564	18.45189	6.86280	9.90496	-1.97366	14.75837	9.71135	-4.56403	-6.70390
52	-19.07493	4.48253	21.41982	2.27466	11.71633	2.89429	11.84194	2.35229	3.78411	4.32633	0.33650	2.51105	12.90995	1.80442	10.35428	2.00826	-5.82318	1.92990	-10.27231	4.99110	-15.02712	17.32741	11.32774	12.57267	2.52145	-3.40361	12.55751	9.87948	-7.04621	-15.43817	-22.28033	17.20207	11.72097	14.19198	-1.22472	1.86856	9.70615	10.80151	-5.88234	-8.27250	-17.88834	-13.86134	21.16172	22.13263	8.87373	10.16545	11.17468	11.96444	2.69813	7.55271	5.41974	12.57005	10.64713	-1.45890	-2.09347	-16.08547	-0.17889	10.64223	13.91035	-6.01876	0.06148	14.47517	9.47644	-5.17518	-16.49812	23.01530	13.39112	11.14837	9.23982	0.93430	14.93276	6.11123	-7.35155	-6.20631	-18.96497	22.07935	7.47918	12.59808	0.59774	-0.92149	14.72928	10.10923	-6.60790	-16.81539	-26.31622	22.22379	9.87878	16.21952	-0.24904	-13.12723	0.67967	13.84756	9.82711	-7.12635	-26.50003	23.33446	12.51228	11.31370	-0.64823	1.75608	11.61324	12.36048	-7.76509	-11.09322	-16.97889	22.79316	14.34773	9.61804	7.51762	-7.28816	-16.43395	22.92838	17.46635	7.61798	9.83562	-2.85086	14.02556	10.41985	-3.79950	-6.30314
53	-19.29189	4.50500	21.24393	2.39907	11.45050	2.57367	12.68299	2.20975	3.90136	4.21476	-0.76284	2.49888	12.31025	1.87248	10.98407	1.76243	-5.01902	1.99994	-9.64236	5.05897	-15.14159	16.97252	11.75953	13.17342	2.86567	-4.75834	12.38553	10.43458	-6.35397	-14.57860	-21.90052	16.90748	11.92747	14.42994	-0.71071	0.64949	8.85002	11.47222	-5.08240	-7.75761	-17.93644	-14.26047	21.14512	22.07156	8.34060	9.67950	12.12584	12.68543	3.13865	7.32127	4.19089	12.24876	11.14739	-0.98694	-1.07101	-15.50465	-1.21507	9.71626	14.04556	-4.42717	-1.05202	13.98411	9.89476	-4.02327	-16.67939	22.96075	13.05392	12.17725	9.41537	-0.37726	14.19448	7.55039	-7.04272	-5.16377	-19.91805	21.31869	7.41438	13.99739	0.29157	-1.87866	14.11641	10.31079	-5.39782	-16.29582	-26.72425	21.61525	10.43010	16.85694	-0.07420	-12.77086	-0.33174	13.21836	10.75563	-6.62749	-26.78086	22.93324	12.49952	12.12937	-0.44453	0.91194	11.10380	13.10891	-7.33376	-10.14659	-17.23515	23.21902	13.22328	10.61611	7.40589	-7.37537	-16.34215	23.29568	16.17674	8.63821	9.80459	-3.76766	13.28475	11.12046	-2.91466	-5.75935
54	-19.36310	4.52962	21.05184	2.56788	11.24291	2.25004	13.47441	1.98391	4.11965	4.09339	-1.82092	2.50574	11.69605	1.94497	11.57147	1.51758	-4.14371	2.14682	-8.95182	5.07272	-15.04487	16.62966	12.28594	13.59606	3.30660	-6.05886	12.13130	11.08109	-5.65919	-13.66326	-21.25781	16.64530	12.17753	14.40983	-0.14616	-0.50883	7.90563	12.15926	-4.14268	-7.38000	-17.88874	-14.52640	21.16546	21.87129	7.88314	9.46784	13.08268	13.28851	3.76588	7.22118	3.01128	11.83503	11.66022	-0.51092	-0.11696	-14.83107	-2.17051	8.92700	14.01344	-2.77498	-2.20338	13.47105	10.37366	-2.86136	-16.75798	22.86695	12.77310	13.15924	9.61276	-1.65764	13.45478	8.96167	-6.72199	-4.26022	-20.71491	20.45387	7.63178	15.23793	0.14940	-2.77262	13.43511	10.48798	-4.06092	-15.60018	-26.90942	20.94966	11.06745	17.35026	0.19145	-12.24710	-1.26473	12.58014	11.49691	-5.97017	-26.93106	22.62910	12.35908	13.00847	-0.09395	0.10835	10.67800	13.74348	-6.85512	-8.98024	-17.46239	23.63844	12.11265	11.71422	7.36481	-7.29241	-16.13746	23.66866	14.67060	9.89695	9.82457	-4.69226	12.54244	11.73698	-1.87972	-5.14678
